question_id,language,pair_id,source_text,target_text,source_lang,target_lang,question,expected_answer,citation_text,cite_from,difficulty,question_type,register,model,batch_id,generated_date,has_context
ja_batch_claude_01_239,ja,ja_019,最新の研究によると、適度な運動と バランスの取れた食事が健康寿命の延伸に大きく貢献するそうです。,"According to recent research, moderate exercise and a balanced diet greatly contribute to extending healthy life expectancy.",ja,en,適度な運動ってどのくらいの運動のこと?,"The text describes it as 'moderate exercise' but doesn't specify duration or intensity - it refers to exercise that is balanced and not excessive, contributing to longevity rather than strain.",適度な運動とバランスの取れた食事が健康寿命の延伸に大きく貢献する,source,medium,reasoning,informal,claude,ja_batch_claude_01,2025-11-21,yes
ja_batch_claude_01_240,ja,ja_021,やばい、電車乗り過ごした!今どこにいるのか全然わかんない。,"Oh no, I missed my stop! I have no idea where I am right now.",ja,en,Does the English translation adequately capture the speaker's complete disorientation?,"Yes, the phrase 'I have no idea where I am right now' effectively conveys the total spatial confusion expressed in the original '今どこにいるのか全然わかんない,' though it loses some of the casual, panicked tone of the colloquial Japanese.",I have no idea where I am right now,target,hard,ambiguous,formal,claude,ja_batch_claude_01,2025-11-21,yes
ja_batch_claude_01_241,ja,ja_020,月明かりの下、静かな湖面に映る山々の影が、幻想的な風景を作り出していた。,"Under the moonlight, the shadows of mountains reflected on the quiet lake surface created a fantastical landscape.",ja,en,What's creating that cool visual effect by the lake?,It's the mountain shadows reflecting on the quiet water under moonlight that's making everything look so magical and dreamy.,静かな湖面に映る山々の影,source,easy,factual,informal,claude,ja_batch_claude_01,2025-11-21,yes
ja_batch_claude_02_242,ja,ja_022,データベースの最適化により、クエリの処理速度が約40%向上し、システム全体のパフォーマンスが改善されました。,"Through database optimization, query processing speed improved by approximately 40%, and overall system performance was enhanced.",ja,en,What percentage improvement was achieved in query processing speed?,Query processing speed improved by approximately 40% through the database optimization efforts.,query processing speed improved by approximately 40%,target,easy,factual,formal,claude,ja_batch_claude_02,2025-11-21,yes
ja_batch_claude_02_243,ja,ja_023,誠に申し訳ございませんが、本日は満席となっております。明日以降でしたらご予約可能です。,"We sincerely apologize, but we are fully booked today. Reservations are available from tomorrow onward.",ja,en,Can I get a reservation for today?,"No, today is fully booked. However, reservations are available starting tomorrow.",we are fully booked today. Reservations are available from tomorrow onward,target,easy,factual,informal,claude,ja_batch_claude_02,2025-11-21,yes
ja_batch_claude_02_244,ja,ja_022,データベースの最適化により、クエリの処理速度が約40%向上し、システム全体のパフォーマンスが改善されました。,"Through database optimization, query processing speed improved by approximately 40%, and overall system performance was enhanced.",ja,en,How does the Japanese text characterize the relationship between database optimization and system performance?,"The optimization is presented as the causative mechanism ('により') that directly resulted in improved performance, indicating a clear cause-and-effect relationship between the database changes and overall system enhancement.",データベースの最適化により、クエリの処理速度が約40%向上し、システム全体のパフォーマンスが改善されました,source,medium,reasoning,formal,claude,ja_batch_claude_02,2025-11-21,yes
ja_batch_claude_02_245,ja,ja_024,彼は口では偉そうなこと言ってるけど、実際は何もできない張り子の虎だよ。,"He talks big, but in reality he's all bark and no bite.",ja,en,What's the deal with the guy they're talking about?,He's all talk and no action—basically a 'paper tiger' who sounds impressive but can't actually do anything when it comes down to it.,口では偉そうなこと言ってるけど、実際は何もできない張り子の虎だよ,source,medium,reasoning,informal,claude,ja_batch_claude_02,2025-11-21,yes
ja_batch_claude_02_246,ja,ja_024,彼は口では偉そうなこと言ってるけど、実際は何もできない張り子の虎だよ。,"He talks big, but in reality he's all bark and no bite.",ja,en,What cultural-linguistic transformation occurs in rendering '張り子の虎' as 'all bark and no bite'?,"The translation substitutes a Japanese idiom referencing a hollow paper tiger (cultural artifact) with an English idiom using dog behavior metaphors, achieving functional equivalence through culturally-appropriate imagery rather than literal correspondence.",張り子の虎,source,hard,ambiguous,formal,claude,ja_batch_claude_02,2025-11-21,yes
ja_batch_claude_02_247,ja,ja_023,誠に申し訳ございませんが、本日は満席となっております。明日以降でしたらご予約可能です。,"We sincerely apologize, but we are fully booked today. Reservations are available from tomorrow onward.",ja,en,Does the Japanese apology carry different politeness weight than the English one?,"Yes, '誠に申し訳ございません' represents maximum formal politeness (keigo) in Japanese business contexts, while 'We sincerely apologize' is formal but doesn't capture the same hierarchical deference embedded in the Japanese formulation.",誠に申し訳ございませんが、本日は満席となっております,source,hard,ambiguous,informal,claude,ja_batch_claude_02,2025-11-21,yes
ja_batch_claude_03_248,ja,ja_025,国際会議では、持続可能な開発目標の達成に向けた具体的な行動計画について活発な議論が交わされました。,"At the international conference, there was lively discussion about concrete action plans toward achieving sustainable development goals.",ja,en,What was the topic of discussion at the international conference?,"The conference discussed concrete action plans for achieving sustainable development goals, with participants engaging in lively debate about specific strategies.",concrete action plans toward achieving sustainable development goals,target,easy,factual,formal,claude,ja_batch_claude_03,2025-11-21,yes
ja_batch_claude_03_249,ja,ja_027,お疲れ様!今日も一日頑張ったね。帰りに一杯どう?,Good work today! You worked hard all day. How about a drink on the way home?,ja,en,So what's being suggested after work here?,"They're inviting someone to grab a drink on the way home, recognizing they worked hard all day.",How about a drink on the way home?,target,easy,factual,informal,claude,ja_batch_claude_03,2025-11-21,yes
